0,77.80701754385966%
1,96.40350877192982%
2,87.80701754385964%
3,82.54385964912281%
4,81.49122807017544%
5,78.59649122807018%
6,76.75438596491229%
7,75.17543859649123%
8,70.78947368421053%
9,63.24561403508772%
0,77.80701754385966%
1,78.94736842105263%
2,78.85964912280701%
3,80.17543859649123%
4,82.10526315789474%
5,84.3859649122807%
6,85.0%
7,86.75438596491229%
8,82.10526315789474%
9,82.80701754385966%
