0,97.78393351800554%
1,100.0%
2,100.0%
3,99.7229916897507%
4,96.12188365650968%
5,92.79778393351799%
6,90.58171745152355%
7,87.25761772853187%
8,86.70360110803324%
9,65.92797783933518%
0,97.78393351800554%
1,98.33795013850416%
2,100.0%
3,100.0%
4,100.0%
5,100.0%
6,100.0%
7,98.89196675900276%
8,93.90581717451522%
9,95.84487534626038%
layer error KNN,97.78393351800554%
calculated error KNN,97.78393351800554%
